,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
1649,1649,1649,3649,160179537,NON-CRIMINAL,FOUND PROPERTY,Monday,02/29/2016 12:00:00 AM,10:00,BAYVIEW,NONE,4100 Block of 3RD ST,-122.389030559959,37.7399490247176,"(37.7399490247176, -122.389030559959)",16017953772000
1650,1650,1650,3650,160179565,NON-CRIMINAL,AIDED CASE,Tuesday,03/01/2016 12:00:00 AM,13:30,SOUTHERN,NONE,900 Block of HARRISON ST,-122.40218600999,37.7788388606775,"(37.7788388606775, -122.40218600999)",16017956551040
1651,1651,1651,3651,160179587,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,02/28/2016 12:00:00 AM,13:30,PARK,NONE,DUBOCE AV / WALTER ST,-122.432466205472,37.7692498705726,"(37.7692498705726, -122.432466205472)",16017958706223
1652,1652,1652,3652,160179593,RECOVERED VEHICLE,"VEHICLE, RECOVERED, AUTO",Tuesday,03/01/2016 12:00:00 AM,13:57,SOUTHERN,"ARREST, BOOKED",400 Block of BRANNAN ST,-122.395985970867,37.7788348205682,"(37.7788348205682, -122.395985970867)",16017959307041
1653,1653,1653,3653,160179640,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,03/01/2016 12:00:00 AM,13:20,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",16017964006362
1654,1654,1654,3654,160179656,NON-CRIMINAL,LOST PROPERTY,Sunday,02/28/2016 12:00:00 AM,02:00,NORTHERN,NONE,POLK ST / BUSH ST,-122.420307355721,37.7886989511647,"(37.7886989511647, -122.420307355721)",16017965671000
1655,1655,1655,3655,160179662,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,02/29/2016 12:00:00 AM,21:00,PARK,NONE,200 Block of CENTRAL AV,-122.443863697624,37.7718443350749,"(37.7718443350749, -122.443863697624)",16017966228150
1656,1656,1656,3656,160179678,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/29/2016 12:00:00 AM,22:06,INGLESIDE,NONE,1500 Block of CHURCH ST,-122.426787736021,37.7457023802177,"(37.7457023802177, -122.426787736021)",16017967807021
1657,1657,1657,3657,160580207,ASSAULT,BATTERY,Sunday,07/17/2016 12:00:00 AM,19:00,BAYVIEW,NONE,FELTON ST / BRUSSELS ST,-122.406579899872,37.7295196742427,"(37.7295196742427, -122.406579899872)",16058020704134
1658,1658,1658,3658,160179866,NON-CRIMINAL,LOST PROPERTY,Sunday,02/28/2016 12:00:00 AM,23:00,SOUTHERN,NONE,0 Block of MINNA ST,-122.398708168891,37.788089672437,"(37.788089672437, -122.398708168891)",16017986671000
1659,1659,1659,3659,160179872,MISSING PERSON,MISSING JUVENILE,Tuesday,03/01/2016 12:00:00 AM,13:20,NORTHERN,NONE,400 Block of PAGE ST,-122.428178458093,37.773295406746,"(37.773295406746, -122.428178458093)",16017987274010
1660,1660,1660,3660,160179888,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,02/26/2016 12:00:00 AM,15:30,TARAVAL,NONE,300 Block of JOHNMUIR DR,-122.49206801734,37.7143615498756,"(37.7143615498756, -122.49206801734)",16017988807055
1661,1661,1661,3661,160179894,NON-CRIMINAL,AIDED CASE,Tuesday,03/01/2016 12:00:00 AM,15:35,NORTHERN,NONE,1000 Block of POST ST,-122.419104424644,37.7868764841608,"(37.7868764841608, -122.419104424644)",16017989451040
1662,1662,1662,3662,160179913,OTHER OFFENSES,"HAZARDOUS MATERIALS, DUMPING IN UNAUTHORIZED LOCATN",Tuesday,02/23/2016 12:00:00 AM,13:30,BAYVIEW,NONE,200 Block of MENDELL ST,-122.384059534883,37.7415444087049,"(37.7415444087049, -122.384059534883)",16017991372023
1663,1663,1663,3663,160179963,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,02/28/2016 12:00:00 AM,02:30,BAYVIEW,NONE,2200 Block of 3RD ST,-122.38848632028,37.7611235720328,"(37.7611235720328, -122.38848632028)",16017996305153
1664,1664,1664,3664,160180261,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,02/29/2016 12:00:00 AM,17:00,TARAVAL,NONE,0 Block of WESTPORTAL AV,-122.466294804656,37.740214312179,"(37.740214312179, -122.466294804656)",16018026109320
1665,1665,1665,3665,160180277,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,03/01/2016 12:00:00 AM,17:05,PARK,"ARREST, BOOKED",ASHBURY ST / PAGE ST,-122.447123741877,37.7709342643167,"(37.7709342643167, -122.447123741877)",16018027705014
1666,1666,1666,3666,160180277,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,03/01/2016 12:00:00 AM,17:05,PARK,"ARREST, BOOKED",ASHBURY ST / PAGE ST,-122.447123741877,37.7709342643167,"(37.7709342643167, -122.447123741877)",16018027706243
1667,1667,1667,3667,160180368,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,03/01/2016 12:00:00 AM,17:49,CENTRAL,"ARREST, BOOKED",BAY ST / VANNESS AV,-122.425110613231,37.80414615262,"(37.80414615262, -122.425110613231)",16018036865016
1668,1668,1668,3668,160180374,MISSING PERSON,FOUND PERSON,Tuesday,03/01/2016 12:00:00 AM,17:00,INGLESIDE,NONE,0 Block of PATTON ST,-122.423001467283,37.7378834676306,"(37.7378834676306, -122.423001467283)",16018037475000
1669,1669,1669,3669,160180380,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,02/28/2016 12:00:00 AM,14:00,RICHMOND,NONE,FULTON ST / 4TH AV,-122.461621881496,37.7738940800796,"(37.7738940800796, -122.461621881496)",16018038003072
1670,1670,1670,3670,160180421,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,03/01/2016 12:00:00 AM,17:14,PARK,NONE,1000 Block of 14TH ST,-122.436894030416,37.7673046483514,"(37.7673046483514, -122.436894030416)",16018042164020
1671,1671,1671,3671,160180443,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,03/01/2016 12:00:00 AM,13:30,MISSION,NONE,3300 Block of 24TH ST,-122.419295493114,37.752132345798,"(37.752132345798, -122.419295493114)",16018044306152
1672,1672,1672,3672,160180459,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,03/01/2016 12:00:00 AM,09:00,PARK,NONE,1400 Block of GROVE ST,-122.440504989739,37.7756613738742,"(37.7756613738742, -122.440504989739)",16018045905043
1673,1673,1673,3673,160180465,FRAUD,"TRICK AND DEVICE, ATTEMPTED",Tuesday,03/01/2016 12:00:00 AM,15:00,BAYVIEW,UNFOUNDED,400 Block of VERMONT ST,-122.404364167887,37.7640149793292,"(37.7640149793292, -122.404364167887)",16018046510117
1674,1674,1674,3674,160180625,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,03/01/2016 12:00:00 AM,14:03,CENTRAL,"ARREST, BOOKED",200 Block of POST ST,-122.406021838484,37.7886491245294,"(37.7886491245294, -122.406021838484)",16018062506363
1675,1675,1675,3675,160180631,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,02/29/2016 12:00:00 AM,21:00,RICHMOND,NONE,100 Block of 27TH AV,-122.487283665597,37.786565783069,"(37.786565783069, -122.487283665597)",16018063105073
1676,1676,1676,3676,160180788,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,02/29/2016 12:00:00 AM,18:15,INGLESIDE,NONE,KERN ST / DIAMOND ST,-122.434050860058,37.7338900455815,"(37.7338900455815, -122.434050860058)",16018078806244
1677,1677,1677,3677,160180794,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,02/28/2016 12:00:00 AM,23:00,TARAVAL,NONE,1100 Block of KIRKHAM ST,-122.473045360566,37.7599474160093,"(37.7599474160093, -122.473045360566)",16018079405083
1678,1678,1678,3678,160180807,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,03/01/2016 12:00:00 AM,20:40,SOUTHERN,NONE,200 Block of KING ST,-122.393110640713,37.7773103219698,"(37.7773103219698, -122.393110640713)",16018080706362
1679,1679,1679,3679,160180829,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Tuesday,03/01/2016 12:00:00 AM,20:33,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / BRIGHT ST,-122.46350020774,37.7143005357792,"(37.7143005357792, -122.46350020774)",16018082919090
1680,1680,1680,3680,160180829,OTHER OFFENSES,RESISTING ARREST,Tuesday,03/01/2016 12:00:00 AM,20:33,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / BRIGHT ST,-122.46350020774,37.7143005357792,"(37.7143005357792, -122.46350020774)",16018082927170
1681,1681,1681,3681,160180829,WARRANTS,WARRANT ARREST,Tuesday,03/01/2016 12:00:00 AM,20:33,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / BRIGHT ST,-122.46350020774,37.7143005357792,"(37.7143005357792, -122.46350020774)",16018082963010
1682,1682,1682,3682,160180835,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,03/01/2016 12:00:00 AM,20:16,MISSION,NONE,100 Block of LUCKY ST,-122.413218264888,37.750125954078,"(37.750125954078, -122.413218264888)",16018083564085
1683,1683,1683,3683,160180841,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,03/01/2016 12:00:00 AM,20:55,MISSION,"ARREST, BOOKED",26TH ST / FOLSOM ST,-122.413771304802,37.7493045778658,"(37.7493045778658, -122.413771304802)",16018084164085
1684,1684,1684,3684,160180976,VEHICLE THEFT,STOLEN TRUCK,Monday,02/29/2016 12:00:00 AM,20:30,PARK,NONE,14TH ST / NOE ST,-122.433409294261,37.7674598906238,"(37.7674598906238, -122.433409294261)",16018097607025
1685,1685,1685,3685,160180982,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,03/01/2016 12:00:00 AM,22:30,RICHMOND,NONE,4400 Block of CALIFORNIA ST,-122.465123877659,37.7849760635688,"(37.7849760635688, -122.465123877659)",16018098204138
1686,1686,1686,3686,160180982,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,03/01/2016 12:00:00 AM,22:30,RICHMOND,NONE,4400 Block of CALIFORNIA ST,-122.465123877659,37.7849760635688,"(37.7849760635688, -122.465123877659)",16018098215200
1687,1687,1687,3687,160181009,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,03/01/2016 12:00:00 AM,22:31,INGLESIDE,NONE,0 Block of NIAGARA AV,-122.442512045248,37.7163100911018,"(37.7163100911018, -122.442512045248)",16018100904138
1688,1688,1688,3688,160181015,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/01/2016 12:00:00 AM,18:00,BAYVIEW,NONE,22ND ST / ILLINOIS ST,-122.387316279433,37.7580021664589,"(37.7580021664589, -122.387316279433)",16018101506244
1689,1689,1689,3689,160181021,WEAPON LAWS,SUSPICIOUS PACKAGE,Tuesday,03/01/2016 12:00:00 AM,22:19,NORTHERN,NONE,700 Block of HAYES ST,-122.428760609879,37.7762012011279,"(37.7762012011279, -122.428760609879)",16018102112008
1690,1690,1690,3690,160181037,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Tuesday,03/01/2016 12:00:00 AM,22:33,BAYVIEW,NONE,1700 Block of NEWCOMB AV,-122.392643753605,37.7367848800513,"(37.7367848800513, -122.392643753605)",16018103712027
1691,1691,1691,3691,160181043,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,03/01/2016 12:00:00 AM,22:32,SOUTHERN,JUVENILE BOOKED,6TH ST / MISSION ST,-122.408710606663,37.7809706722053,"(37.7809706722053, -122.408710606663)",16018104362050
1692,1692,1692,3692,160181043,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,03/01/2016 12:00:00 AM,22:32,SOUTHERN,JUVENILE BOOKED,6TH ST / MISSION ST,-122.408710606663,37.7809706722053,"(37.7809706722053, -122.408710606663)",16018104365010
1693,1693,1693,3693,160074090,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,01/26/2016 12:00:00 AM,12:06,INGLESIDE,"ARREST, BOOKED",MISSION ST / NIAGARA AV,-122.441690053353,37.7155740764586,"(37.7155740764586, -122.441690053353)",16007409062050
1694,1694,1694,3694,160074103,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Friday,01/15/2016 12:00:00 AM,00:01,SOUTHERN,NONE,400 Block of 7TH ST,-122.405118197249,37.7746534767072,"(37.7746534767072, -122.405118197249)",16007410315162
1695,1695,1695,3695,160181128,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/02/2016 12:00:00 AM,00:06,MISSION,"ARREST, BOOKED",FOLSOM ST / 24TH ST,-122.414089000708,37.7525050785758,"(37.7525050785758, -122.414089000708)",16018112865016
1696,1696,1696,3696,160181134,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Wednesday,03/02/2016 12:00:00 AM,00:01,CENTRAL,"ARREST, BOOKED",1000 Block of BUSH ST,-122.414576897,37.7894768075723,"(37.7894768075723, -122.414576897)",16018113404012
1697,1697,1697,3697,160181134,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Wednesday,03/02/2016 12:00:00 AM,00:01,CENTRAL,"ARREST, BOOKED",1000 Block of BUSH ST,-122.414576897,37.7894768075723,"(37.7894768075723, -122.414576897)",16018113404022
1698,1698,1698,3698,160181156,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,03/01/2016 12:00:00 AM,23:31,SOUTHERN,NONE,700 Block of HARRISON ST,-122.399045655841,37.7813197113532,"(37.7813197113532, -122.399045655841)",16018115664085
1699,1699,1699,3699,160181162,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,03/02/2016 12:00:00 AM,00:35,PARK,NONE,2000 Block of EDDY ST,-122.440886713564,37.780386020106,"(37.780386020106, -122.440886713564)",16018116206241
1700,1700,1700,3700,160181184,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,03/02/2016 12:00:00 AM,00:01,MISSION,"ARREST, BOOKED",3900 Block of 17TH ST,-122.433500504054,37.7625297461241,"(37.7625297461241, -122.433500504054)",16018118415040
1701,1701,1701,3701,160181190,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/01/2016 12:00:00 AM,20:15,PARK,NONE,1400 Block of HAIGHT ST,-122.446165617978,37.7701611813393,"(37.7701611813393, -122.446165617978)",16018119006244
1702,1702,1702,3702,160074288,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,01/26/2016 12:00:00 AM,12:57,RICHMOND,"ARREST, BOOKED",600 Block of POINTLOBOS AV,-122.510524514092,37.7798399991998,"(37.7798399991998, -122.510524514092)",16007428816010
1703,1703,1703,3703,160181225,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Wednesday,03/02/2016 12:00:00 AM,02:43,TENDERLOIN,"ARREST, BOOKED",FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",16018122562020
1704,1704,1704,3704,160181247,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,03/02/2016 12:00:00 AM,03:23,INGLESIDE,NONE,0 Block of ROSELLA CT,-122.439100740586,37.7220663370158,"(37.7220663370158, -122.439100740586)",16018124762050
1705,1705,1705,3705,160181269,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,03/02/2016 12:00:00 AM,03:45,NORTHERN,NONE,1000 Block of LARKIN ST,-122.41824964748,37.7872715205959,"(37.7872715205959, -122.41824964748)",16018126905083
1706,1706,1706,3706,160181281,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,03/02/2016 12:00:00 AM,03:13,NORTHERN,"ARREST, BOOKED",VANNESS AV / TURK ST,-122.420641893733,37.7819608221838,"(37.7819608221838, -122.420641893733)",16018128111012
1707,1707,1707,3707,160181281,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,03/02/2016 12:00:00 AM,03:13,NORTHERN,"ARREST, BOOKED",VANNESS AV / TURK ST,-122.420641893733,37.7819608221838,"(37.7819608221838, -122.420641893733)",16018128126170
1708,1708,1708,3708,160181281,OTHER OFFENSES,RESISTING ARREST,Wednesday,03/02/2016 12:00:00 AM,03:13,NORTHERN,"ARREST, BOOKED",VANNESS AV / TURK ST,-122.420641893733,37.7819608221838,"(37.7819608221838, -122.420641893733)",16018128127170
1709,1709,1709,3709,160181281,OTHER OFFENSES,EVADING A POLICE VEHICLE OR BICYCLE,Wednesday,03/02/2016 12:00:00 AM,03:13,NORTHERN,"ARREST, BOOKED",VANNESS AV / TURK ST,-122.420641893733,37.7819608221838,"(37.7819608221838, -122.420641893733)",16018128127177
1710,1710,1710,3710,160181281,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/02/2016 12:00:00 AM,03:13,NORTHERN,"ARREST, BOOKED",VANNESS AV / TURK ST,-122.420641893733,37.7819608221838,"(37.7819608221838, -122.420641893733)",16018128165010
1711,1711,1711,3711,160181297,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,03/02/2016 12:00:00 AM,04:15,MISSION,"ARREST, BOOKED",1100 Block of TREAT AV,-122.412846392511,37.7517592755797,"(37.7517592755797, -122.412846392511)",16018129716710
1712,1712,1712,3712,160581512,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/19/2016 12:00:00 AM,09:50,PARK,"ARREST, BOOKED",ANZAVISTA AV / ENCANTO AV,-122.443467379588,37.7795842544159,"(37.7795842544159, -122.443467379588)",16058151206243
1713,1713,1713,3713,160074448,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/26/2016 12:00:00 AM,14:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16007444806244
1714,1714,1714,3714,160181300,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,03/02/2016 12:00:00 AM,05:15,INGLESIDE,NONE,600 Block of CORTLAND AV,-122.415526359478,37.7390212579705,"(37.7390212579705, -122.415526359478)",16018130005051
1715,1715,1715,3715,160181316,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,03/02/2016 12:00:00 AM,06:17,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16018131619010
1716,1716,1716,3716,160181316,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,03/02/2016 12:00:00 AM,06:17,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16018131627199
1717,1717,1717,3717,160181441,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Tuesday,03/01/2016 12:00:00 AM,10:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",16018144161030
1718,1718,1718,3718,160181457,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/01/2016 12:00:00 AM,20:00,SOUTHERN,NONE,700 Block of MINNA ST,-122.413361136168,37.77636280535,"(37.77636280535, -122.413361136168)",16018145706244
1719,1719,1719,3719,160181548,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/19/2016 12:00:00 AM,00:01,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410530908418,37.7861517236899,"(37.7861517236899, -122.410530908418)",16018154807021
1720,1720,1720,3720,160181554,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/07/2016 12:00:00 AM,13:17,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410530908418,37.7861517236899,"(37.7861517236899, -122.410530908418)",16018155407021
1721,1721,1721,3721,160074670,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/22/2016 12:00:00 AM,11:00,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.40749684872,37.7795496260755,"(37.7795496260755, -122.40749684872)",16007467006304
1722,1722,1722,3722,160181877,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,03/02/2016 12:00:00 AM,10:29,SOUTHERN,NONE,300 Block of KING ST,-122.395021745914,37.7753128522284,"(37.7753128522284, -122.395021745914)",16018187764020
1723,1723,1723,3723,160181883,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,03/02/2016 12:00:00 AM,10:30,CENTRAL,"ARREST, BOOKED",800 Block of GEARY ST,-122.417273344939,37.7861493947594,"(37.7861493947594, -122.417273344939)",16018188306373
1724,1724,1724,3724,160181883,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,03/02/2016 12:00:00 AM,10:30,CENTRAL,"ARREST, BOOKED",800 Block of GEARY ST,-122.417273344939,37.7861493947594,"(37.7861493947594, -122.417273344939)",16018188309029
1725,1725,1725,3725,160181946,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,03/02/2016 12:00:00 AM,10:58,SOUTHERN,NONE,1200 Block of HARRISON ST,-122.409065690706,37.773248092065,"(37.773248092065, -122.409065690706)",16018194664020
1726,1726,1726,3726,160181952,VEHICLE THEFT,STOLEN TRUCK,Tuesday,03/01/2016 12:00:00 AM,16:00,BAYVIEW,"ARREST, BOOKED",2200 Block of REVERE AV,-122.402264769107,37.7384628741056,"(37.7384628741056, -122.402264769107)",16018195207025
1727,1727,1727,3727,160181968,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,03/02/2016 12:00:00 AM,04:30,SOUTHERN,NONE,200 Block of 11TH ST,-122.415315348489,37.7728240162683,"(37.7728240162683, -122.415315348489)",16018196805073
1728,1728,1728,3728,160181974,NON-CRIMINAL,AIDED CASE,Wednesday,03/02/2016 12:00:00 AM,11:43,SOUTHERN,NONE,0 Block of BOARDMAN PL,-122.403290912425,37.7749608389499,"(37.7749608389499, -122.403290912425)",16018197451040
1729,1729,1729,3729,160181980,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,03/02/2016 12:00:00 AM,09:50,NORTHERN,NONE,2800 Block of VALLEJO ST,-122.444236571513,37.7941200264576,"(37.7941200264576, -122.444236571513)",16018198004013
1730,1730,1730,3730,160541362,MISSING PERSON,FOUND PERSON,Monday,07/04/2016 12:00:00 AM,15:30,PARK,NONE,0 Block of CASTRO ST,-122.435637436721,37.7681694346175,"(37.7681694346175, -122.435637436721)",16054136275000
1731,1731,1731,3731,160562095,NON-CRIMINAL,FOUND PROPERTY,Tuesday,07/12/2016 12:00:00 AM,06:05,CENTRAL,NONE,700 Block of KEARNY ST,-122.404847847867,37.7951006528052,"(37.7951006528052, -122.404847847867)",16056209572000
1732,1732,1732,3732,160582526,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,07/19/2016 12:00:00 AM,13:34,CENTRAL,NONE,800 Block of VALLEJO ST,-122.411302650354,37.798321225099,"(37.798321225099, -122.411302650354)",16058252609029
1733,1733,1733,3733,160582532,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,07/19/2016 12:00:00 AM,15:05,CENTRAL,NONE,POWELL ST / GEARY ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",16058253206154
1734,1734,1734,3734,160182223,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/02/2016 12:00:00 AM,12:35,BAYVIEW,"ARREST, BOOKED",2400 Block of SAN BRUNO AV,-122.404952461327,37.7307376243582,"(37.7307376243582, -122.404952461327)",16018222365016
1735,1735,1735,3735,160182239,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,03/02/2016 12:00:00 AM,11:30,TENDERLOIN,NONE,LEAVENWORTH ST / EDDY ST,-122.414242955907,37.7837240254478,"(37.7837240254478, -122.414242955907)",16018223906152
1736,1736,1736,3736,160182267,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,03/02/2016 12:00:00 AM,09:00,NORTHERN,NONE,1400 Block of BUSH ST,-122.42115446602,37.7886465686704,"(37.7886465686704, -122.42115446602)",16018226706304
1737,1737,1737,3737,160182273,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,01/11/2016 12:00:00 AM,06:30,BAYVIEW,NONE,700 Block of ARKANSAS ST,-122.397829945929,37.7566189042057,"(37.7566189042057, -122.397829945929)",16018227364070
1738,1738,1738,3738,160182295,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,03/02/2016 12:00:00 AM,12:45,MISSION,"ARREST, BOOKED",2600 Block of MISSION ST,-122.41860030589,37.7546255872838,"(37.7546255872838, -122.41860030589)",16018229506362
